TIME,PLAKA,IL,NUTS3,StuQur,StaffDiy,Mosque,Pilgrimage,hedu,kurdpop,growth
2016,15,Burdur,TR613,2.605491234,273.671416,205.5438784,0.473671,12.62,0.2,2.807992709
2016,16,Bursa,TR411,1.153859549,101.704563,59.87587892,0.522763065,14.2,4.47,4.087356937
2016,17,Canakkale,TR222,0.987842389,196.165901,159.9326763,0.337834846,14.55,0.13,1.896316619
2016,18,Cankiri,TR822,2.525629335,430.517561,405.095471,0.611908914,11,1.309201459,8.813498915
2016,19,Corum,TR833,2.51361438,306.56156,251.151986,0.625579188,10.34,3.89,4.348782372
2016,20,Denizli,TR322,3.152876565,162.264128,120.6914948,0.455108056,13.06,3.08,2.039350974
2016,21,Diyarbakir,TRC22,0.342039275,132.753313,121.1464663,0.223796973,10.58,72.78,2.452691248
2016,22,Edirne,TR212,2.724221624,142.098739,99.61817175,0.215933637,13.21,0.14,3.585032471
2016,23,Elazig,TRB12,1.835961442,218.003009,168.5518471,0.423281498,13.14,43.15,2.872909574
2016,24,Erzincan,TRA12,3.158560547,277.231987,255.2508097,0.496769375,14.62,19.74,-4.923559487
2016,25,Erzurum,TRA11,2.93275405,242.679921,207.7864836,0.466932991,11.73,16.22,5.341271619
2016,26,Eskisehir,TR412,1.074492329,139.104602,94.34920819,0.682211994,17.2,3.1,1.981208256
2016,27,Gaziantep,TRC11,0.969647527,75.006367,51.40187883,0.390810832,9.9,16.27057056,7.170555241
2016,28,Giresun,TR903,3.174231168,367.483348,365.374069,0.345344012,11.94,0.26,18.64801605
2016,29,Gumushane,TR906,1.951151873,328.823564,354.5748074,0.260838279,12.47,2.07,-3.146604184
2016,30,Hakkari,TRB24,2.76567124,169.670882,182.2258093,0.149699247,10.5,89.47,4.545963352
2016,31,Hatay,TR631,0.995821995,95.141398,68.14445581,0.169819674,11.38,5.48,4.541624446
2016,32,Isparta,TR612,2.119184572,262.467814,173.0817562,0.619864449,14.79,0.27,1.817805694
2016,33,Icel,TR622,1.307914585,112.363993,88.01177616,0.257425229,13.69,9.71,5.038609618
2016,34,Istanbul,TR100,0.968518773,53.290364,22.63015477,1.252245934,17.41,8.183416132,4.643935235
2016,35,Izmir,TR310,0.833218382,68.73116,44.90915612,0.21946479,17.15,6.91,2.918363377
2016,36,Kars,TRA22,1.50208433,157.862366,173.2385704,0.129590177,10.06,17.73223342,9.70422743
2016,37,Kastamonu,TR821,2.345739642,611.056992,700.4210577,0.467144511,10.49,0.25,2.260887849
2016,38,Kayseri,TR721,1.765325236,170.164408,98.95187076,0.867180628,13.7,4.56,2.926869288
2016,39,Kirklareli,TR213,0.928890721,124.793572,142.0859836,0.216379774,13.28,0.24,5.798653483
2016,40,Kirsehir,TR715,2.569581756,273.98232,95.76081077,0.436767934,13.42,6.61,3.907719433
2016,41,Kocaeli,TR421,2.003084174,120.614251,66.45862066,0.403142741,15.1,7.94,3.483313122
2016,42,Konya,TR521,1.953538627,209.617825,147.0985814,0.730581618,12.06,5.680227273,4.688949831
2016,43,Kutahya,TR333,2.178443749,294.157277,212.2622112,0.68449997,11.37,0.03,3.134117031
2016,44,Malatya,TRB11,2.008787637,181.652573,123.8187407,0.277263422,14.31,17.2,6.565854225
2016,45,Manisa,TR331,1.357321174,170.751815,124.1699665,0.447320766,10.94,3.48,5.671701735
2016,46,KMaras,TR632,1.915539709,165.692452,119.7326306,0.35331264,10.37,15.37,7.075929011
2016,47,Mardin,TRC31,1.023109726,143.235362,141.7289425,0.162255289,9.1,74.84,4.459478613
2016,48,Mugla,TR323,0.859192168,133.0213,119.1580379,0.160682145,15.96,2.06,2.764769125
2016,49,Mus,TRB22,1.193214069,162.210565,144.5949384,0.15854455,7.9,67.75,-2.215908601
2016,50,Nevsehir,TR714,1.951061315,266.418381,172.2652885,0.612785799,11.31,2.1,5.479238279
2016,51,Nigde,TR713,2.167782869,197.622749,121.6362239,0.435065608,10.68,3.198054946,10.26699825
2016,52,Ordu,TR902,3.164830461,330.475795,285.3423216,0.371985046,10.59,0.04,20.88353096
2016,53,Rize,TR904,3.26798975,394.250089,320.9931333,0.527805547,12.94,0.06,4.788032767
2016,54,Sakarya,TR422,2.319706331,202.899554,136.0706938,2.303948202,11.95,2.82,9.058104348
2016,55,Samsun,TR831,2.631254082,280.88483,209.4721084,0.530322748,12.82,0.58,7.354828383
2016,56,Siirt,TRC34,3.624461918,249.101766,346.4949384,0.199307388,10.35,78.78,-2.094587455
2016,57,Sinop,TR823,1.947259875,515.840163,658.8841589,0.348772071,11.71,0.8,3.826212452
2016,58,Sivas,TR722,2.120698267,255.408435,103.1332796,0.410043,12.33,11.72,5.005816796
2016,59,Tekirdag,TR211,0.94987792,83.05701,55.22917977,0.307780504,12.74,3.3,3.544312307
2016,60,Tokat,TR832,2.058452162,265.492685,195.626189,0.536973559,11.07,1.71,6.818914112
2016,61,Trabzon,TR901,2.773103666,350.070339,260.9260337,0.511152277,14.77,0.04,6.450435042
2016,62,Tunceli,TRB14,0.865514197,112.69111,106.8822901,0.098565252,16.66,55.9,0.094796926
2016,63,Sanliurfa,TRC21,1.513010484,97.182295,100.5115414,0.14660575,7.44,47.84,5.487531533
2016,64,Usak,TR334,1.050282115,210.736217,156.0694297,0.360502692,11.55,0.21,0.703393141
2016,65,Van,TRB21,3.07379535,137.085381,125.7756087,0.209684525,8.25,70.7,3.590514061
2016,66,Yozgat,TR723,4.365344269,317.804692,231.7375548,0.47618259,9.44,2.25,7.15057518
2016,67,Zonguldak,TR811,1.732988537,276.049786,249.7033933,0.556892549,11.38,0.156532961,4.507086363
2016,68,Aksaray,TR712,2.242868305,204.649767,152.1290303,0.422773925,9.45,2.039009435,5.484556259
2016,69,Bayburt,TRA13,2.89624443,390.833864,318.2686187,0.477944494,12.02,1.922517996,6.860315106
2016,70,Karaman,TR522,2.054947233,274.15812,205.6185899,0.45110179,11.73,3.333254975,1.997126809
2016,71,Kirikkale,TR711,1.928804792,181.29951,109.5197043,0.503551942,12.81,3.093698455,9.517976995
2016,72,Batman,TRC32,1.232720297,139.949491,115.2421409,0.248997021,10.63,78.23837482,-0.82073898
2016,73,Sirnak,TRC33,1.209341798,110.366719,105.8786088,0.084383647,8.81,77.92833683,1.90205781
2016,74,Bartin,TR813,3.225874111,417.916396,415.8189483,0.416497774,10.14,0.083397332,1.908106056
2016,75,Ardahan,TRA24,1.564499068,233.717826,277.0362162,0.128135474,9.83,19.02,13.34317907
2016,76,Igdir,TRA23,2.02561904,108.088445,129.9139969,0.138896009,10.46,31.66552881,8.214388051
2016,77,Yalova,TR425,1.499942062,126.604552,69.52521147,0.377427841,15.77,5.283210601,7.700001524
2016,78,Karabuk,TR812,2.173197512,422.40208,399.193174,0.892144946,13.65,0.181224001,-3.785324045
2016,79,Kilis,TRC13,1.54988328,223.489342,274.7694309,0.362507386,10.25,2.075244524,16.6590709
2016,80,Osmaniye,TR633,1.740586851,163.588257,110.7486649,0.267259332,12.78,4.960681244,2.460252305
2016,81,Duzce,TR423,2.700422878,285.803079,186.7431768,0.657952041,11.75,0.519780812,9.820751738
2018,1,Adana,TR621,0.922290412,76.707393,65.71702044,1.019572197,14.97,11.30618392,0.861617399
2018,2,Adiyaman,TRC12,1.568582239,151.638156,124.4169457,0.419801606,13.04,43.69,3.808559438
2018,3,Afyon,TR332,1.731471068,190.884934,163.8716151,0.527632059,11.47,0.02,2.551148561
2018,4,Agri,TRA21,1.195388923,108.772795,171.0345645,0.174755115,8.62,70.45,-0.486043634
2018,5,Amasya,TR834,1.979212345,295.400405,202.0692843,0.463849643,14.79,0.76,-0.930926918
2018,6,Ankara,TR510,1.159923219,100.908705,56.35916522,1.1931343,23.17,7.131934194,-0.125171588
2018,7,Antalya,TR611,0.840478479,96.193634,93.34986292,0.294465869,17.82,3.22,10.57903785
2018,8,Artvin,TR905,1.141313718,281.593012,402.2757313,0.312980772,15.21,0.02,8.141101777
2018,9,Aydin,TR321,0.655525049,114.871746,104.3046388,0.226575601,15.33,4.07,1.931862526
2018,10,Balikesir,TR221,0.94857632,168.599556,136.966757,0.461750328,15.52,2.48,3.19620903
2018,11,Bilecik,TR413,1.500125309,212.129892,190.6483835,0.480841324,14.61,3.93,1.653598545
2018,12,Bingol,TRB13,2.501377998,195.586849,220.8353337,0.306624776,12.45,76.63,1.180564672
2018,13,Bitlis,TRB23,2.240437784,203.49403,206.9285281,0.200167007,11.74,64.03,2.022511569
2018,14,Bolu,TR424,2.653218306,357.910266,404.7336519,0.783075717,15.01,0.720901923,3.160875359
2018,15,Burdur,TR613,1.519675763,212.650875,197.4615265,0.451097208,14.85,0.2,-1.152631214
2018,16,Bursa,TR411,0.912767017,97.311056,58.40667005,0.566490803,15.96,4.47,6.140499377
2018,17,Canakkale,TR222,0.547476982,147.04196,152.9606297,0.32933813,16.55,0.13,3.927013744
2018,18,Cankiri,TR822,1.765559571,287.481166,344.3303353,0.554677356,11.91,1.309201459,-2.494551975
2018,19,Corum,TR833,1.834913688,261.331673,249.9613222,0.674728964,11.82,3.89,-0.679305321
2018,20,Denizli,TR322,0.892309848,133.199453,118.6049182,0.508409836,14.97,3.08,3.729000934
2018,21,Diyarbakir,TRC22,2.382884745,111.464123,118.2177747,0.180600968,12.24,72.78,0.664935443
2018,22,Edirne,TR212,0.738953364,112.264536,98.65671352,0.28354988,14.34,0.14,2.592448443
2018,23,Elazig,TRB12,1.214831827,187.697897,167.383545,0.474470884,14.78,43.15,3.387871649
2018,24,Erzincan,TRA12,2.047586365,216.494234,246.9983138,0.416302329,15.96,19.74,6.355116937
2018,25,Erzurum,TRA11,2.025010158,198.607016,208.8955106,0.470748172,13.09,16.22,0.109087246
2018,26,Eskisehir,TR412,0.952493552,119.032998,90.10694604,0.605368417,18.77,3.1,3.966395233
2018,27,Gaziantep,TRC11,0.897482602,66.549572,51.56359452,0.266768175,11.48,16.27057056,5.309826366
2018,28,Giresun,TR903,1.425827033,292.127108,352.0506177,0.336451518,13.42,0.26,-0.909404161
2018,29,Gumushane,TR906,1.186496915,235.9476,339.7891218,0.300208019,14.72,2.07,-0.015253823
2018,30,Hakkari,TRB24,2.923517297,147.659441,168.953119,0.158353705,13.61,89.47,14.07650706
2018,31,Hatay,TR631,1.309744474,88.765703,67.52156715,0.182503855,13.19,5.48,5.773467226
2018,32,Isparta,TR612,1.618216088,198.000961,167.4172882,0.529588191,16.04,0.27,0.488273313
2018,33,Icel,TR622,0.931953608,99.643532,86.47162695,0.279961854,15.52,9.71,3.608142583
2018,34,Istanbul,TR100,0.889550406,54.513873,22.87007646,1.385592155,19.33,8.183416132,3.958902416
2018,35,Izmir,TR310,0.521279967,60.501991,44.02248896,0.22056223,19.16,6.91,5.917728318
2018,36,Kars,TRA22,1.089387215,120.466079,178.9682842,0.179303396,11.04,17.73223342,-0.520532232
2018,37,Kastamonu,TR821,1.283345463,486.993085,682.6250153,0.510628698,11.92,0.25,3.305083664
2018,38,Kayseri,TR721,1.815885672,159.029417,98.9436417,1.000385291,15.34,4.56,2.177362273
2018,39,Kirklareli,TR213,0.626004545,99.207449,82.85761791,0.21492915,14.85,0.24,3.505413821
2018,40,Kirsehir,TR715,1.664544297,218.71434,206.3108803,0.411742267,15.17,6.61,0.393009907
2018,41,Kocaeli,TR421,1.400080047,113.827646,63.52317022,0.452191211,16.98,7.94,8.765588006
2018,42,Konya,TR521,1.609442109,191.103682,145.2660014,0.798610894,13.56,5.680227273,3.661603159
2018,43,Kutahya,TR333,1.679064126,252.274886,212.3054083,0.731395967,13,0.03,5.434786297
2018,44,Malatya,TRB11,1.649611812,155.200016,122.0772964,0.345253088,15.82,17.2,2.686667675
2018,45,Manisa,TR331,0.981293931,145.70071,121.9884964,0.438858318,12.83,3.48,5.334345628
2018,46,KMaras,TR632,1.45966593,147.617463,116.2596705,0.340630187,11.89,15.37,4.74648344
2018,47,Mardin,TRC31,1.129167446,124.216861,140.7389094,0.212594993,10.98,74.84,8.320925803
2018,48,Mugla,TR323,0.541816066,110.182359,113.0764548,0.129512836,18.38,2.06,7.041812183
2018,49,Mus,TRB22,1.686062472,137.502696,150.4931469,0.301732429,9.21,67.75,4.253808871
2018,50,Nevsehir,TR714,1.678627333,242.006576,169.2705278,0.502992942,12.85,2.1,3.499250706
2018,51,Nigde,TR713,1.622672447,173.563984,120.0964062,0.452723998,11.69,3.198054946,3.771165611
2018,52,Ordu,TR902,1.333796241,277.615127,272.4333231,0.38811422,12.23,0.04,2.579361135
2018,53,Rize,TR904,2.69270929,334.75996,310.9509822,0.513804576,14.66,0.06,1.426379597
2018,54,Sakarya,TR422,2.516275848,192.341941,131.3940833,1.483751166,13.68,2.82,4.633026353
2018,55,Samsun,TR831,1.752393473,257.689509,203.9355671,0.590367634,14.77,0.58,-0.585771104
2018,56,Siirt,TRC34,3.269213375,219.495281,194.7719118,0.233962678,12.18,78.78,2.347042964
2018,57,Sinop,TR823,1.268357507,371.814884,522.4522489,0.333598746,12.49,0.8,-4.422060001
2018,58,Sivas,TR722,1.576998738,194.708386,209.8644001,0.43762292,13.35,11.72,0.048255204
2018,59,Tekirdag,TR211,0.675387673,70.19915,52.33380618,0.327569951,14.12,3.3,5.877893992
2018,60,Tokat,TR832,1.668826696,234.882787,191.791018,0.487566417,12.47,1.71,0.338115215
2018,61,Trabzon,TR901,1.853564104,311.423525,252.0104517,0.405492483,16.43,0.04,-1.269165013
2018,62,Tunceli,TRB14,0.316333704,86.169754,106.5783805,0.066173448,18.67,55.9,2.749044926
2018,63,Sanliurfa,TRC21,1.467524704,76.677134,100.1076231,0.170125327,8.69,47.84,0.071704182
2018,64,Usak,TR334,1.149888168,177.680306,153.73564,0.406835457,12.99,0.21,1.517816424
2018,65,Van,TRB21,3.179347633,107.138027,126.1808319,0.208336172,9.81,70.7,1.501273795
2018,66,Yozgat,TR723,2.737534149,251.305352,232.0103722,0.588786594,10.89,2.25,-1.433287056
2018,67,Zonguldak,TR811,1.261635023,239.287108,251.2931509,0.507386935,12.67,0.156532961,8.317852387
2018,68,Aksaray,TR712,1.665081568,166.435372,145.0850616,0.517511632,11.09,2.039009435,3.742534067
2018,69,Bayburt,TRA13,2.300848385,283.200039,306.2936043,0.500683935,12.36,1.922517996,3.893386231
2018,70,Karaman,TR522,1.159527297,224.680743,201.6569212,0.528398681,13.47,3.333254975,1.469365377
2018,71,Kirikkale,TR711,1.737950189,152.12734,129.4478057,0.407976417,14.17,3.093698455,7.104214414
2018,72,Batman,TRC32,1.58970995,134.367546,115.0052662,0.220564831,12.49,78.23837482,5.483605463
2018,73,Sirnak,TRC33,1.970468723,88.517522,101.8714588,0.087416008,11.19,77.92833683,9.804418737
2018,74,Bartin,TR813,1.986442143,327.639837,404.5246459,0.254308421,11.19,0.083397332,2.823063063
2018,75,Ardahan,TRA24,1.181918368,167.83443,281.0721183,0.189899872,11.04,19.02,4.874143695
2018,76,Igdir,TRA23,1.456020582,83.056478,129.1426951,0.147071541,11.86,31.66552881,8.101173369
2018,77,Yalova,TR425,1.088722286,122.791095,63.68358031,0.360376651,17.57,5.283210601,3.23355711
2018,78,Karabuk,TR812,1.797075972,341.109776,387.8813293,0.696777866,15.43,0.181224001,10.39783801
2018,79,Kilis,TRC13,1.186325338,178.895897,156.4462155,0.207682831,12.69,2.075244524,1.212501513
2018,80,Osmaniye,TR633,1.282711002,146.328228,107.9685263,0.350639133,14.73,4.960681244,6.860013242
2018,81,Duzce,TR423,2.378275802,255.257268,176.3595672,0.494914029,13.7,0.519780812,0.023158514
